id_x,created_at,user_id,product_id,discount,quantity,date_only,category,price,total
270,2019-02-26T20:42:08.386Z,42,119,0.0,1,2019-02-26,Gadget,28.9588,28.9588
271,2019-12-15T20:10:26.427Z,42,30,0.0,2,2019-12-15,Gadget,42.783,85.566
272,2018-06-15T16:19:39.973Z,42,129,0.0,7,2018-06-15,Gizmo,98.7782,691.4474
273,2018-10-09T12:05:39.430Z,42,132,0.0,6,2018-10-09,Widget,85.2546,511.5276
274,2019-05-31T00:40:37.002Z,42,149,0.0,6,2019-05-31,Widget,46.1028,276.6168
275,2018-01-30T17:39:43.668Z,42,17,4.46054,2,2018-01-30,Doohickey,53.2907,106.5814
276,2018-04-24T23:43:59.535Z,42,38,0.0,3,2018-04-24,Gadget,44.0462,132.1386
277,2019-03-22T18:23:24.980Z,42,79,0.0,1,2019-03-22,Gizmo,27.7446,27.7446
278,2017-09-14T19:35:23.076Z,42,121,0.0,4,2017-09-14,Doohickey,26.9635,107.854
279,2017-08-10T08:29:32.145Z,44,60,0.0,7,2017-08-10,Doohickey,19.8681,139.0767
280,2018-10-17T19:07:02.234Z,44,8,0.0,7,2018-10-17,Doohickey,65.8922,461.2454
281,2017-03-14T20:43:27.742Z,44,18,0.0,1,2017-03-14,Gadget,54.602,54.602
282,2017-01-08T15:11:26.444Z,44,6,0.0,1,2017-01-08,Doohickey,64.9575,64.9575
283,2018-10-03T09:10:25.062Z,44,39,0.0,4,2018-10-03,Gizmo,76.3877,305.5508
284,2017-11-09T21:39:14.743Z,44,200,0.0,3,2017-11-09,Gadget,48.8026,146.4078
285,2018-05-13T13:08:31.727Z,44,118,0.0,5,2018-05-13,Gadget,38.4184,192.09199999999998
286,2018-01-06T22:36:17.244Z,44,115,7.9599,2,2018-01-06,Gadget,51.9413,103.8826
287,2019-07-03T23:15:29.897Z,44,174,0.0,5,2019-07-03,Gadget,74.4095,372.04749999999996
288,2019-04-07T23:26:03.406Z,45,120,0.0,3,2019-04-07,Widget,55.668,167.004
289,2019-04-03T03:05:26.275Z,45,68,0.0,2,2019-04-03,Gizmo,76.829,153.658
290,2019-10-27T23:40:28.994Z,45,87,0.0,3,2019-10-27,Widget,78.1702,234.51059999999998
291,2019-06-17T16:21:56.373Z,45,194,0.0,4,2019-06-17,Doohickey,33.5872,134.3488
292,2017-03-08T12:02:45.306Z,45,158,0.0,1,2017-03-08,Gizmo,93.2628,93.2628
293,2018-02-02T10:52:34.531Z,45,127,0.0,2,2018-02-02,Widget,89.6534,179.3068
294,2018-01-29T14:34:05.502Z,45,11,0.0,2,2018-01-29,Gadget,88.3045,176.609
295,2020-03-01T11:17:08.503Z,45,188,0.0,1,2020-03-01,Doohickey,22.5849,22.5849
296,2018-04-29T11:08:07.176Z,45,86,0.0,2,2018-04-29,Doohickey,61.5429,123.0858
297,2018-03-15T05:50:24.666Z,45,149,0.0,1,2018-03-15,Widget,46.1028,46.1028
298,2019-01-31T05:04:04.921Z,46,174,0.0,2,2019-01-31,Gadget,74.4095,148.819
299,2019-09-27T08:23:09.843Z,47,82,0.0,7,2019-09-27,Gadget,40.597,284.17900000000003
300,2019-03-05T09:44:19.128Z,47,185,0.0,1,2019-03-05,Gadget,26.3847,26.3847
301,2019-03-04T09:53:15.147Z,47,4,9.32425,1,2019-03-04,Doohickey,73.9918,73.9918
302,2019-05-04T21:46:37.826Z,47,14,0.0,5,2019-05-04,Widget,25.0988,125.494
303,2019-01-23T15:02:59.201Z,47,87,0.0,3,2019-01-23,Widget,78.1702,234.51059999999998
304,2019-04-17T11:18:12.838Z,47,27,0.0,4,2019-04-17,Gadget,85.0165,340.066
305,2018-01-30T21:03:48.031Z,47,5,0.0,2,2018-01-30,Gadget,82.7451,165.4902
306,2017-12-18T22:29:05.330Z,47,84,0.0,2,2017-12-18,Gizmo,54.5842,109.1684
307,2019-11-04T09:13:37.905Z,48,99,0.0,3,2019-11-04,Gadget,45.2232,135.6696
308,2020-03-16T16:04:04.843Z,48,115,0.0,1,2020-03-16,Gadget,51.9413,51.9413
309,2019-01-16T10:14:37.301Z,48,9,0.0,2,2019-01-16,Widget,58.3131,116.6262
310,2018-05-28T17:57:00.838Z,48,81,1.36275,3,2018-05-28,Gizmo,29.2887,87.86609999999999
311,2017-06-22T17:55:26.871Z,48,73,0.0,5,2017-06-22,Widget,47.7525,238.7625
312,2019-09-20T21:10:57.257Z,48,48,0.0,5,2019-09-20,Gizmo,82.1392,410.696
313,2019-08-27T07:54:06.028Z,48,66,0.0,5,2019-08-27,Widget,90.7742,453.871
314,2018-04-16T04:33:32.237Z,48,183,0.0,2,2018-04-16,Gizmo,37.7983,75.5966
315,2017-08-16T19:22:10.116Z,48,180,0.0,5,2017-08-16,Gadget,45.5494,227.74699999999999
316,2016-06-10T22:50:46.065Z,48,33,0.0,3,2016-06-10,Doohickey,31.8299,95.4897
317,2017-10-16T04:28:02.995Z,48,18,1.81418,3,2017-10-16,Gadget,54.602,163.80599999999998
318,2020-03-27T21:21:24.171Z,48,43,0.0,1,2020-03-27,Widget,50.9017,50.9017
319,2017-12-29T05:02:42.685Z,48,155,0.0,2,2017-12-29,Gadget,29.1838,58.3676
320,2018-03-15T13:08:31.977Z,48,91,0.0,1,2018-03-15,Gizmo,43.3962,43.3962
321,2017-12-20T20:56:25.082Z,48,48,0.0,2,2017-12-20,Gizmo,82.1392,164.2784
322,2019-04-17T17:17:59.311Z,48,45,0.0,2,2019-04-17,Doohickey,78.6997,157.3994
323,2016-11-20T15:28:50.612Z,48,30,0.0,3,2016-11-20,Gadget,42.783,128.349
324,2018-02-21T18:11:12.050Z,48,2,0.0,2,2018-02-21,Doohickey,70.0799,140.1598
325,2017-04-25T11:26:11.899Z,48,125,0.0,3,2017-04-25,Widget,53.598,160.79399999999998
326,2019-06-15T07:53:27.147Z,48,108,0.0,7,2019-06-15,Gadget,33.3966,233.7762
327,2016-10-14T01:00:14.110Z,48,105,0.0,5,2016-10-14,Gadget,35.149,175.745
328,2018-06-19T10:41:09.671Z,48,59,0.0,4,2018-06-19,Gizmo,59.4681,237.8724
329,2019-03-02T03:19:49.517Z,49,25,0.0,1,2019-03-02,Widget,45.7484,45.7484
330,2019-01-22T09:26:18.581Z,49,93,0.0,1,2019-01-22,Widget,33.2124,33.2124
331,2018-05-13T08:19:19.783Z,49,142,0.0,3,2018-05-13,Doohickey,46.899,140.697
332,2017-12-28T06:26:38.621Z,49,164,0.0,1,2017-12-28,Doohickey,61.9786,61.9786
333,2017-04-12T09:54:46.609Z,49,126,3.4669,3,2017-04-12,Widget,83.496,250.488
334,2019-08-21T22:26:01.217Z,49,46,0.0,9,2019-08-21,Gadget,78.6997,708.2973000000001
335,2019-06-28T16:18:51.950Z,49,179,0.0,8,2019-06-28,Doohickey,45.5494,364.3952
336,2020-02-26T07:08:23.350Z,49,112,0.0,2,2020-02-26,Doohickey,27.5529,55.1058
337,2018-01-26T19:47:47.780Z,49,46,0.0,3,2018-01-26,Gadget,78.6997,236.09910000000002
338,2018-03-09T09:06:58.081Z,49,83,0.0,1,2018-03-09,Gadget,54.5842,54.5842
339,2017-09-30T16:10:20.246Z,49,199,0.0,4,2017-09-30,Widget,76.9533,307.8132
340,2017-11-18T12:30:08.404Z,49,136,0.0,3,2017-11-18,Widget,70.136,210.408
341,2019-10-04T18:38:56.697Z,49,84,0.0,8,2019-10-04,Gizmo,54.5842,436.6736
342,2018-04-21T20:31:18.326Z,49,5,0.0,4,2018-04-21,Gadget,82.7451,330.9804
343,2019-11-26T16:32:22.666Z,49,97,0.0,4,2019-11-26,Doohickey,74.9455,299.782
344,2017-02-01T16:58:02.866Z,49,161,0.0,2,2017-02-01,Doohickey,31.7275,63.455
345,2018-10-23T20:00:39.712Z,49,37,0.0,5,2018-10-23,Gadget,53.4052,267.026
346,2018-04-20T16:28:46.875Z,49,6,0.0,26,2018-04-20,Doohickey,64.9575,1688.895
347,2019-04-13T13:06:45.383Z,49,3,0.0,3,2019-04-13,Doohickey,35.3887,106.1661
348,2018-02-23T18:18:45.971Z,50,135,0.0,2,2018-02-23,Gizmo,30.536,61.072
349,2019-08-26T17:56:18.766Z,50,10,0.0,10,2019-08-26,Gizmo,31.7862,317.862
350,2018-12-15T20:45:09.071Z,50,2,0.0,2,2018-12-15,Doohickey,70.0799,140.1598
351,2016-07-31T08:17:59.684Z,50,80,0.0,4,2016-07-31,Widget,36.6088,146.4352
352,2019-07-17T03:13:00.132Z,50,137,0.0,6,2019-07-17,Gizmo,45.1817,271.0902
353,2017-09-18T15:22:04.274Z,50,7,0.0,6,2017-09-18,Doohickey,98.8193,592.9158
354,2017-05-12T16:54:30.447Z,50,161,0.0,5,2017-05-12,Doohickey,31.7275,158.6375
355,2018-02-11T00:13:02.874Z,50,30,4.83537,2,2018-02-11,Gadget,42.783,85.566
356,2019-03-21T08:20:33.508Z,50,102,0.0,1,2019-03-21,Gadget,31.3614,31.3614
357,2019-03-31T07:19:13.677Z,51,65,0.0,1,2019-03-31,Widget,45.4851,45.4851
358,2019-04-11T13:03:02.375Z,51,200,0.0,3,2019-04-11,Gadget,48.8026,146.4078
359,2019-08-13T02:18:29.568Z,52,2,0.0,7,2019-08-13,Doohickey,70.0799,490.55929999999995
360,2018-07-11T14:54:35.341Z,52,196,0.0,5,2018-07-11,Widget,46.7641,233.82049999999998
361,2017-08-21T10:43:27.540Z,52,199,0.0,9,2017-08-21,Widget,76.9533,692.5797
362,2018-12-12T14:11:02.206Z,52,144,0.0,3,2018-12-12,Widget,40.7989,122.39670000000001
363,2017-08-02T20:06:15.705Z,53,176,0.0,7,2017-08-02,Widget,38.6165,270.31550000000004
364,2018-06-19T09:14:05.861Z,53,191,2.81083,6,2018-06-19,Gadget,85.7228,514.3368
365,2017-11-20T11:26:38.918Z,53,6,0.0,3,2017-11-20,Doohickey,64.9575,194.8725
366,2019-04-20T04:32:37.824Z,53,37,0.0,3,2019-04-20,Gadget,53.4052,160.2156
367,2020-01-23T18:15:23.279Z,54,86,0.0,2,2020-01-23,Doohickey,61.5429,123.0858
368,2019-04-02T14:41:29.836Z,54,90,0.0,4,2019-04-02,Gizmo,82.0797,328.3188
369,2018-12-22T21:37:37.778Z,54,106,0.0,2,2018-12-22,Doohickey,35.149,70.298
370,2020-02-02T09:51:16.274Z,54,41,0.0,1,2020-02-02,Widget,42.3393,42.3393
371,2020-01-30T09:48:17.537Z,54,168,0.0,1,2020-01-30,Gadget,79.2878,79.2878
372,2019-09-11T09:50:37.152Z,54,99,0.0,3,2019-09-11,Gadget,45.2232,135.6696
373,2020-01-21T16:40:45.790Z,54,37,0.0,2,2020-01-21,Gadget,53.4052,106.8104
374,2018-03-26T06:11:39.416Z,54,89,0.0,1,2018-03-26,Widget,42.4797,42.4797
375,2019-11-27T04:02:56.664Z,54,88,0.0,2,2019-11-27,Gizmo,70.2753,140.5506
376,2019-03-27T10:36:04.948Z,54,50,0.0,1,2019-03-27,Widget,35.7601,35.7601
377,2019-12-24T21:06:31.946Z,54,144,0.0,2,2019-12-24,Widget,40.7989,81.5978
378,2019-03-28T21:23:27.882Z,54,93,0.0,1,2019-03-28,Widget,33.2124,33.2124
379,2019-03-30T03:26:02.413Z,54,143,0.0,1,2019-03-30,Gizmo,40.7989,40.7989
380,2018-04-24T04:10:24.251Z,54,95,0.0,2,2018-04-24,Gizmo,33.2124,66.4248
381,2018-08-24T02:12:10.251Z,56,65,3.89834,5,2018-08-24,Widget,45.4851,227.4255
382,2019-08-26T12:44:21.445Z,56,142,0.0,7,2019-08-26,Doohickey,46.899,328.293
383,2020-02-04T14:58:02.739Z,56,10,0.0,2,2020-02-04,Gizmo,31.7862,63.5724
384,2017-02-08T17:31:32.788Z,56,79,0.0,2,2017-02-08,Gizmo,27.7446,55.4892
385,2017-07-14T11:37:30.265Z,56,124,0.0,7,2017-07-14,Gizmo,73.9543,517.6801
386,2020-01-06T17:59:58.214Z,56,11,0.0,3,2020-01-06,Gadget,88.3045,264.9135
387,2018-01-23T02:55:19.603Z,56,94,0.0,2,2018-01-23,Widget,72.8124,145.6248
388,2017-10-14T21:21:00.015Z,56,33,0.0,5,2017-10-14,Doohickey,31.8299,159.1495
389,2018-05-23T03:41:32.176Z,56,181,0.0,4,2018-05-23,Widget,95.9263,383.7052
390,2018-09-11T01:52:10.308Z,56,128,0.0,5,2018-09-11,Gizmo,50.0534,250.26700000000002
391,2019-03-03T12:35:40.795Z,57,38,0.0,1,2019-03-03,Gadget,44.0462,44.0462
392,2019-10-25T00:33:50.031Z,57,15,0.0,4,2019-10-25,Widget,25.0988,100.3952
393,2020-02-06T00:28:38.766Z,57,39,0.0,1,2020-02-06,Gizmo,76.3877,76.3877
394,2018-10-20T15:49:17.571Z,57,17,0.0,4,2018-10-20,Doohickey,53.2907,213.1628
395,2019-09-19T00:49:00.466Z,57,199,0.0,5,2019-09-19,Widget,76.9533,384.7665
396,2019-09-08T03:58:52.357Z,57,32,0.0,5,2019-09-08,Gadget,71.4299,357.1495
397,2018-01-11T22:54:05.414Z,57,47,0.0,2,2018-01-11,Doohickey,56.0511,112.1022
398,2018-05-13T04:26:35.023Z,57,197,0.0,5,2018-05-13,Gizmo,46.7641,233.82049999999998
399,2020-04-08T13:59:25.853Z,57,24,0.0,4,2020-04-08,Doohickey,74.871,299.484
400,2017-08-17T17:53:28.363Z,57,34,0.0,9,2017-08-17,Gadget,49.5359,445.82309999999995
401,2019-01-06T21:15:34.699Z,57,53,0.0,2,2019-01-06,Doohickey,29.5172,59.0344
402,2019-05-15T10:11:28.986Z,57,159,0.0,5,2019-05-15,Widget,23.6868,118.43400000000001
403,2017-03-29T14:23:39.433Z,57,163,0.0,1,2017-03-29,Widget,22.3786,22.3786
404,2018-09-17T06:08:23.148Z,57,66,0.0,5,2018-09-17,Widget,90.7742,453.871
405,2019-01-15T12:03:15.018Z,57,116,0.0,2,2019-01-15,Gizmo,76.2832,152.5664
406,2020-03-29T05:09:14.418Z,57,135,0.0,1,2020-03-29,Gizmo,30.536,30.536
407,2018-08-27T00:42:25.024Z,57,9,0.0,6,2018-08-27,Widget,58.3131,349.8786
408,2019-10-23T16:42:00.522Z,57,94,0.0,3,2019-10-23,Widget,72.8124,218.4372
409,2020-03-23T15:17:05.632Z,57,108,6.42264,1,2020-03-23,Gadget,33.3966,33.3966
410,2017-07-02T12:56:21.145Z,57,122,0.0,4,2017-07-02,Gizmo,66.5635,266.254
411,2019-01-19T19:03:08.410Z,57,44,0.0,2,2019-01-19,Widget,50.9017,101.8034
412,2020-03-18T10:48:58.903Z,57,17,0.0,1,2020-03-18,Doohickey,53.2907,53.2907
413,2016-09-30T18:50:30.528Z,58,25,0.0,4,2016-09-30,Widget,45.7484,182.9936
414,2018-03-01T07:57:22.443Z,58,141,0.0,1,2018-03-01,Doohickey,84.1354,84.1354
415,2020-02-21T21:43:22.083Z,58,29,0.0,2,2020-02-21,Widget,82.383,164.766
416,2016-10-28T08:51:33.406Z,58,167,0.0,6,2016-10-28,Doohickey,65.1363,390.81780000000003
417,2020-04-13T13:39:43.254Z,58,26,0.0,3,2020-04-13,Widget,45.4165,136.2495
418,2020-02-14T10:12:57.720Z,58,134,0.0,2,2020-02-14,Doohickey,28.3282,56.6564
419,2017-08-11T03:41:44.510Z,58,146,0.0,9,2017-08-11,Widget,84.0315,756.2835
420,2016-06-23T18:11:12.940Z,58,55,0.0,6,2016-06-23,Gadget,63.8475,383.085
421,2019-05-16T22:30:22.001Z,58,154,0.0,4,2019-05-16,Widget,54.5835,218.334
422,2017-01-23T06:32:25.410Z,58,109,0.0,2,2017-01-23,Widget,79.3666,158.7332
423,2019-11-01T13:11:10.807Z,58,97,0.0,2,2019-11-01,Doohickey,74.9455,149.891
424,2017-12-09T05:35:23.576Z,58,195,0.0,2,2017-12-09,Gadget,73.1872,146.3744
425,2018-06-19T18:12:06.145Z,58,139,0.0,5,2018-06-19,Doohickey,51.1851,255.9255
426,2019-08-18T04:49:44.640Z,59,111,1.97236,6,2019-08-18,Gadget,37.0178,222.10680000000002
427,2018-10-16T02:39:22.089Z,59,179,0.0,5,2018-10-16,Doohickey,45.5494,227.74699999999999
428,2020-03-05T00:55:12.827Z,59,199,0.0,1,2020-03-05,Widget,76.9533,76.9533
429,2018-08-30T01:53:04.172Z,59,108,0.0,6,2018-08-30,Gadget,33.3966,200.37959999999998
430,2017-12-11T11:28:30.062Z,60,159,0.0,2,2017-12-11,Widget,23.6868,47.3736
431,2017-10-29T07:04:26.371Z,60,94,0.0,4,2017-10-29,Widget,72.8124,291.2496
432,2019-09-07T09:16:15.917Z,60,54,0.0,4,2019-09-07,Widget,41.3957,165.5828
433,2017-03-14T11:58:50.111Z,60,109,0.0,1,2017-03-14,Widget,79.3666,79.3666
434,2017-01-03T00:26:48.520Z,60,120,0.0,2,2017-01-03,Widget,55.668,111.336
435,2019-05-16T01:29:13.430Z,60,140,0.0,5,2019-05-16,Gadget,44.5354,222.67700000000002
436,2018-11-14T21:00:27.503Z,60,67,0.0,4,2018-11-14,Gizmo,27.4965,109.986
437,2018-06-03T08:17:10.250Z,60,139,0.0,7,2018-06-03,Doohickey,51.1851,358.2957
438,2018-01-05T20:44:49.943Z,60,190,0.0,2,2018-01-05,Gadget,85.7228,171.4456
439,2018-03-25T13:08:50.346Z,60,97,0.0,1,2018-03-25,Doohickey,74.9455,74.9455
440,2019-12-26T06:59:20.126Z,60,157,0.0,1,2019-12-26,Widget,93.2628,93.2628
441,2018-02-01T00:19:13.758Z,60,76,0.0,1,2018-02-01,Widget,42.5495,42.5495
442,2020-01-17T10:55:52.769Z,60,166,0.0,1,2020-01-17,Doohickey,25.5363,25.5363
443,2018-11-07T01:21:45.814Z,60,110,0.0,3,2018-11-07,Widget,37.0178,111.05340000000001
444,2019-09-01T18:26:39.434Z,61,174,0.0,6,2019-09-01,Gadget,74.4095,446.457
445,2016-09-30T11:12:07.118Z,61,118,6.87663,6,2016-09-30,Gadget,38.4184,230.5104
446,2019-02-13T15:39:53.968Z,61,66,0.0,2,2019-02-13,Widget,90.7742,181.5484
447,2018-01-19T06:37:14.795Z,61,11,0.0,2,2018-01-19,Gadget,88.3045,176.609
448,2016-12-25T22:19:38.656Z,61,1,0.0,2,2016-12-25,Gizmo,29.4633,58.9266
449,2017-09-02T02:34:34.273Z,63,187,0.0,6,2017-09-02,Gizmo,65.9847,395.9082
450,2020-03-18T07:55:32.395Z,63,190,0.0,1,2020-03-18,Gadget,85.7228,85.7228
451,2019-06-17T19:47:17.628Z,63,173,0.0,6,2019-06-17,Gadget,81.5768,489.46080000000006
452,2020-04-09T12:19:46.871Z,63,69,0.0,2,2020-04-09,Doohickey,48.9251,97.8502
453,2019-01-13T04:03:26.192Z,63,145,0.0,2,2019-01-13,Gizmo,40.7989,81.5978
454,2020-03-04T07:20:42.504Z,63,72,0.0,1,2020-03-04,Widget,94.8025,94.8025
455,2017-09-20T07:26:12.723Z,63,49,0.0,5,2017-09-20,Gadget,87.6191,438.0955
456,2018-11-30T18:05:33.044Z,63,171,7.54114,3,2018-11-30,Doohickey,70.0511,210.1533
457,2018-05-22T04:30:44.305Z,63,178,0.0,5,2018-05-22,Widget,78.2198,391.09900000000005
458,2017-12-09T17:59:11.752Z,63,157,0.0,2,2017-12-09,Widget,93.2628,186.5256
459,2019-03-15T19:51:20.396Z,63,171,0.0,1,2019-03-15,Doohickey,70.0511,70.0511
460,2020-03-19T05:27:41.001Z,63,109,0.0,1,2020-03-19,Widget,79.3666,79.3666
461,2017-12-12T00:25:52.755Z,63,131,0.0,2,2017-12-12,Widget,75.4115,150.823
462,2017-07-13T11:33:05.440Z,63,44,0.0,2,2017-07-13,Widget,50.9017,101.8034
463,2019-12-16T10:35:43.140Z,63,59,0.0,1,2019-12-16,Gizmo,59.4681,59.4681
464,2020-01-13T21:58:59.374Z,63,183,0.0,1,2020-01-13,Gizmo,37.7983,37.7983
465,2019-05-04T16:41:35.285Z,63,178,0.0,3,2019-05-04,Widget,78.2198,234.6594
466,2018-12-28T12:58:29.042Z,63,158,0.0,1,2018-12-28,Gizmo,93.2628,93.2628
467,2018-12-24T09:05:48.557Z,63,175,6.34964,1,2018-12-24,Doohickey,78.2165,78.2165
468,2019-08-23T00:57:43.983Z,64,80,0.0,4,2019-08-23,Widget,36.6088,146.4352
469,2018-08-13T01:31:58.300Z,64,180,0.0,6,2018-08-13,Gadget,45.5494,273.2964
470,2019-08-18T07:26:43.339Z,65,63,0.0,7,2019-08-18,Gizmo,89.0135,623.0944999999999
471,2017-11-13T20:28:23.397Z,65,12,0.0,2,2017-11-13,Gizmo,77.3428,154.6856
472,2019-12-27T20:21:32.307Z,65,76,0.0,1,2019-12-27,Widget,42.5495,42.5495
473,2019-03-24T09:01:14.827Z,65,150,0.0,1,2019-03-24,Gadget,85.7028,85.7028
474,2017-10-31T07:22:14.001Z,65,113,0.0,7,2017-10-31,Gadget,73.6515,515.5605
475,2019-10-11T09:47:07.483Z,65,197,0.0,7,2019-10-11,Gizmo,46.7641,327.3487
476,2020-03-24T20:24:47.644Z,65,86,0.0,1,2020-03-24,Doohickey,61.5429,61.5429
477,2017-11-02T19:53:34.752Z,65,42,0.0,2,2017-11-02,Widget,25.3361,50.6722
478,2019-04-27T21:03:39.073Z,65,190,8.38806,3,2019-04-27,Gadget,85.7228,257.1684
479,2017-07-25T12:09:25.243Z,65,55,0.0,5,2017-07-25,Gadget,63.8475,319.23749999999995
480,2018-05-21T05:30:00.660Z,65,129,0.0,4,2018-05-21,Gizmo,98.7782,395.1128
481,2016-12-14T17:13:11.386Z,65,151,0.0,2,2016-12-14,Gizmo,61.0753,122.1506
482,2017-06-12T23:52:28.674Z,65,72,0.0,6,2017-06-12,Widget,94.8025,568.8149999999999
483,2018-01-02T19:01:51.174Z,65,74,0.0,2,2018-01-02,Gadget,34.0854,68.1708
484,2019-11-25T17:43:52.545Z,65,74,0.0,3,2019-11-25,Gadget,34.0854,102.2562
485,2017-11-10T08:05:46.165Z,65,77,0.0,2,2017-11-10,Gadget,67.3446,134.6892
486,2018-01-13T16:31:04.766Z,65,62,0.0,1,2018-01-13,Widget,89.0135,89.0135
487,2019-11-21T09:10:06.485Z,65,70,3.23197,2,2019-11-21,Widget,38.3287,76.6574
488,2017-04-26T09:18:38.798Z,65,48,0.0,3,2017-04-26,Gizmo,82.1392,246.4176
489,2020-04-13T22:31:06.897Z,65,181,0.0,33,2020-04-13,Widget,95.9263,3165.5679
490,2018-10-21T20:44:39.621Z,65,18,0.0,6,2018-10-21,Gadget,54.602,327.61199999999997
491,2017-11-20T16:20:53.130Z,65,190,0.0,3,2017-11-20,Gadget,85.7228,257.1684
492,2019-06-07T07:36:02.957Z,65,20,0.0,5,2019-06-07,Gizmo,24.8843,124.4215
493,2017-02-04T10:16:00.936Z,65,1,0.0,1,2017-02-04,Gizmo,29.4633,29.4633
494,2018-11-08T16:25:53.483Z,65,192,0.0,2,2018-11-08,Widget,46.1228,92.2456
495,2019-07-29T21:06:13.536Z,65,6,0.0,4,2019-07-29,Doohickey,64.9575,259.83
496,2017-04-09T12:52:19.187Z,65,194,0.0,2,2017-04-09,Doohickey,33.5872,67.1744
497,2019-07-17T23:01:18.153Z,65,70,0.0,5,2019-07-17,Widget,38.3287,191.6435
498,2019-03-19T23:33:25.544Z,65,86,0.0,1,2019-03-19,Doohickey,61.5429,61.5429
499,2017-11-20T01:33:29.306Z,65,178,0.0,3,2017-11-20,Widget,78.2198,234.6594
500,2017-11-25T06:36:09.701Z,65,115,0.0,3,2017-11-25,Gadget,51.9413,155.82389999999998
501,2019-11-04T23:23:07.505Z,65,113,0.0,3,2019-11-04,Gadget,73.6515,220.9545
502,2018-01-14T02:06:44.968Z,65,57,0.0,2,2018-01-14,Gizmo,81.6149,163.2298
503,2020-03-28T21:52:21.146Z,65,62,5.09297,1,2020-03-28,Widget,89.0135,89.0135
504,2017-06-15T10:00:23.342Z,65,81,0.0,6,2017-06-15,Gizmo,29.2887,175.73219999999998
505,2019-06-29T08:12:07.527Z,65,70,0.0,7,2019-06-29,Widget,38.3287,268.30089999999996
506,2019-10-27T05:39:57.067Z,65,35,0.0,8,2019-10-27,Doohickey,47.6912,381.5296
507,2017-08-07T17:14:26.159Z,66,142,0.0,6,2017-08-07,Doohickey,46.899,281.394
508,2016-08-21T02:43:50.773Z,66,36,0.0,4,2016-08-21,Gizmo,87.2913,349.1652
509,2018-11-12T08:50:33.454Z,66,199,4.68266,3,2018-11-12,Widget,76.9533,230.85989999999998
510,2018-01-05T19:27:01.469Z,66,32,4.68266,2,2018-01-05,Gadget,71.4299,142.8598
511,2018-12-29T20:33:52.121Z,66,51,0.0,2,2018-12-29,Gizmo,50.4337,100.8674
512,2020-02-17T03:42:15.774Z,66,24,0.0,1,2020-02-17,Doohickey,74.871,74.871
513,2018-05-02T22:31:50.488Z,66,179,0.0,4,2018-05-02,Doohickey,45.5494,182.1976
514,2018-02-26T23:30:46.919Z,66,190,0.0,2,2018-02-26,Gadget,85.7228,171.4456
515,2019-02-06T03:49:24.207Z,66,7,0.0,2,2019-02-06,Doohickey,98.8193,197.6386
516,2018-02-09T13:09:14.358Z,66,36,0.0,2,2018-02-09,Gizmo,87.2913,174.5826
517,2016-12-28T08:49:34.616Z,68,113,0.0,2,2016-12-28,Gadget,73.6515,147.303
518,2018-07-28T07:46:56.706Z,68,114,0.0,6,2018-07-28,Doohickey,51.9413,311.64779999999996
519,2019-07-01T00:10:10.156Z,68,77,0.0,5,2019-07-01,Gadget,67.3446,336.723
520,2019-05-20T16:58:45.781Z,68,111,0.0,3,2019-05-20,Gadget,37.0178,111.05340000000001
521,2017-12-15T14:59:12.994Z,68,48,0.0,1,2017-12-15,Gizmo,82.1392,82.1392
522,2019-06-06T21:10:20.938Z,68,15,0.0,6,2019-06-06,Widget,25.0988,150.5928
523,2019-01-06T19:44:02.891Z,68,150,0.0,3,2019-01-06,Gadget,85.7028,257.10839999999996
524,2017-03-11T12:21:01.965Z,68,171,0.0,1,2017-03-11,Doohickey,70.0511,70.0511
525,2017-08-12T18:39:04.103Z,68,139,0.0,7,2017-08-12,Doohickey,51.1851,358.2957
526,2017-11-13T11:18:27.666Z,68,50,0.0,3,2017-11-13,Widget,35.7601,107.28030000000001
527,2017-03-09T21:58:06.145Z,68,160,0.0,1,2017-03-09,Gadget,31.7275,31.7275
528,2018-04-23T09:25:26.221Z,68,19,0.0,2,2018-04-23,Doohickey,42.6712,85.3424
529,2017-10-19T08:20:17.663Z,68,106,0.0,3,2017-10-19,Doohickey,35.149,105.447
530,2017-03-19T20:56:02.726Z,68,23,0.0,1,2017-03-19,Widget,77.9111,77.9111
531,2020-02-11T19:58:51.215Z,68,125,0.0,2,2020-02-11,Widget,53.598,107.196
532,2020-03-12T15:37:38.593Z,68,169,0.0,1,2020-03-12,Doohickey,39.6878,39.6878
533,2019-04-03T14:43:51.300Z,68,76,0.0,2,2019-04-03,Widget,42.5495,85.099
534,2018-02-21T19:23:57.595Z,68,21,0.0,1,2018-02-21,Gadget,40.3833,40.3833
535,2018-09-20T09:29:52.775Z,68,194,0.0,5,2018-09-20,Doohickey,33.5872,167.936
536,2016-11-27T05:57:53.227Z,68,104,0.0,3,2016-11-27,Widget,70.9614,212.8842
537,2016-09-24T20:04:25.846Z,68,51,0.0,5,2016-09-24,Gizmo,50.4337,252.1685
538,2019-11-16T06:22:27.734Z,68,115,0.0,3,2019-11-16,Gadget,51.9413,155.82389999999998
539,2016-11-12T15:04:02.834Z,68,177,0.0,3,2016-11-12,Gadget,85.8795,257.63849999999996
540,2019-10-04T13:22:03.453Z,68,48,0.0,5,2019-10-04,Gizmo,82.1392,410.696
